timestamp,epoch,episodes,state_encoder_version,voxel_channels,has_global_vector,global_feature_count,avg_step_reward,avg_final_eval_reward,avg_total_reward,positive_total_rate,positive_final_rate,avg_blocks_placed,avg_rejected_proximity,avg_encoder_time_ms,avg_global_encoder_time_ms,best_reward_all_time,best_ep_reward,epsilon,loss,invalid_rate_pct,total_blocks,ram_mb,best_base_blocks,best_base_tc,best_base_doors,epoch_time_sec
2026-05-07 03:53:18,125,100,v3,16,true,32,23.9034,-6.4474,17.4560,0.8700,0.0100,27.83,8394.55,20.55,0.00,34.8153,44.5687,0.09629,0.912988,0.9,2783,283,40,YES,0,163.0
2026-05-07 03:56:24,126,100,v3,16,true,32,29.6118,-8.7779,20.8340,0.8800,0.0100,32.35,8606.87,24.81,0.00,34.8153,41.7032,0.09450,0.482572,0.0,3235,724,40,YES,0,185.5
2026-05-07 03:59:12,127,100,v3,16,true,32,25.3373,-9.3798,15.9576,0.7300,0.0100,28.92,8681.18,21.71,0.00,34.8153,65.7634,0.09275,2.580159,0.3,2892,211,40,YES,0,168.3
2026-05-07 04:02:20,128,100,v3,16,true,32,29.9533,-8.8363,21.1170,0.8400,0.0300,32.83,9912.53,24.84,0.00,34.8153,76.9483,0.09103,20.566364,0.2,3283,318,40,YES,0,188.0
2026-05-07 04:05:22,129,100,v3,16,true,32,28.2124,-7.9892,20.2232,0.8900,0.0200,31.51,10095.44,23.33,0.00,34.8153,40.2197,0.08934,0.751458,0.2,3151,747,40,YES,0,182.0
2026-05-07 04:08:12,130,100,v3,16,true,32,25.2562,-8.2127,17.0435,0.8400,0.0200,29.21,9760.46,22.51,0.00,34.8153,42.1979,0.08768,0.288172,0.5,2921,228,40,YES,0,169.3
2026-05-07 04:10:54,131,100,v3,16,true,32,23.9270,-7.5779,16.3491,0.7900,0.0100,27.74,8406.65,20.38,0.00,34.8153,71.4943,0.08606,0.524829,0.1,2774,240,40,YES,0,162.5
2026-05-07 04:13:56,132,100,v3,16,true,32,28.8100,-6.0477,22.7623,0.9200,0.0100,31.38,9495.54,23.64,0.00,34.8153,51.9272,0.08446,0.309930,0.0,3138,188,40,YES,0,182.3
2026-05-07 04:16:52,133,100,v3,16,true,32,27.1120,-7.9294,19.1826,0.8600,0.0000,30.37,9151.78,23.19,0.00,34.8153,41.4251,0.08289,0.697842,0.1,3037,216,40,YES,0,175.3
2026-05-07 04:19:58,134,100,v3,16,true,32,29.8401,-6.4542,23.3860,0.8800,0.0200,32.45,9380.85,23.41,0.00,34.8153,76.4317,0.08136,0.755766,0.1,3245,630,40,YES,0,186.3
2026-05-07 04:23:09,135,100,v3,16,true,32,31.0809,-6.0208,25.0602,0.9100,0.0500,33.47,9481.66,25.88,0.00,35.2434,82.2304,0.07985,1.795452,0.1,3347,722,42,YES,2,190.8
2026-05-07 04:25:59,136,100,v3,16,true,32,25.5227,-6.7672,18.7555,0.8800,0.0200,29.02,8175.13,22.63,0.00,35.2434,73.5939,0.07837,0.312050,0.9,2902,251,42,YES,2,169.8
2026-05-07 04:28:47,137,100,v3,16,true,32,25.4106,-6.3186,19.0920,0.8800,0.0200,28.93,8340.57,20.30,0.00,35.2434,41.2810,0.07691,0.883635,0.0,2893,325,42,YES,2,168.0
2026-05-07 04:31:41,138,100,v3,16,true,32,26.7921,-8.1069,18.6852,0.8600,0.0100,29.95,8928.58,22.76,0.00,35.2434,43.9914,0.07549,0.969535,0.1,2995,208,42,YES,2,174.4
2026-05-07 04:34:39,139,100,v3,16,true,32,28.5355,-6.8359,21.6996,0.8700,0.0200,31.16,9564.39,22.54,0.00,35.2434,51.3207,0.07408,0.674961,0.1,3116,212,42,YES,2,178.4
2026-05-07 04:37:30,140,100,v3,16,true,32,25.7269,-7.6512,18.0757,0.8300,0.0200,29.28,8298.53,20.96,0.00,35.2434,75.7340,0.07271,0.402708,0.9,2928,339,42,YES,2,170.7
2026-05-07 04:40:38,141,100,v3,16,true,32,29.4954,-8.0434,21.4519,0.8500,0.0100,32.63,8493.15,23.51,0.00,35.2434,40.9865,0.07136,0.505955,0.0,3263,476,42,YES,2,188.2
2026-05-07 04:43:36,142,100,v3,16,true,32,27.2261,-8.2586,18.9675,0.8700,0.0100,30.59,9377.66,22.90,0.00,35.2434,77.5997,0.07004,0.581155,0.0,3059,526,42,YES,2,178.0
2026-05-07 04:46:30,143,100,v3,16,true,32,26.0500,-8.1792,17.8708,0.8300,0.0100,29.96,8875.12,21.30,0.00,35.2434,48.5139,0.06874,0.879218,0.5,2996,659,42,YES,2,174.3
2026-05-07 04:49:23,144,100,v3,16,true,32,26.4963,-5.3180,21.1783,0.9500,0.0100,29.80,8234.06,21.40,0.00,35.2434,41.5837,0.06746,1.029847,0.1,2980,622,42,YES,2,172.2
2026-05-07 04:52:33,145,100,v3,16,true,32,29.9257,-8.0626,21.8631,0.9200,0.0200,32.68,9709.81,24.99,0.00,35.2434,63.5061,0.06621,0.648229,0.1,3268,334,42,YES,2,190.4
2026-05-07 04:55:24,146,100,v3,16,true,32,24.6470,-7.5515,17.0955,0.9000,0.0100,28.48,8959.70,22.37,0.00,35.2434,42.9331,0.06498,1.239737,0.2,2848,669,42,YES,2,170.9
2026-05-07 04:58:13,147,100,v3,16,true,32,25.0155,-9.4775,15.5380,0.8600,0.0000,28.96,8286.74,19.78,0.00,35.2434,37.2199,0.06378,1.194861,0.0,2896,288,42,YES,2,169.3
2026-05-07 05:01:09,148,100,v3,16,true,32,27.2523,-9.7323,17.5200,0.8600,0.0000,30.57,9316.93,22.35,0.00,35.2434,38.1465,0.06260,0.325802,0.1,3057,513,42,YES,2,175.8
2026-05-07 05:03:59,149,100,v3,16,true,32,25.1511,-9.7224,15.4288,0.7900,0.0100,29.17,8730.03,20.46,0.00,35.2434,41.5596,0.06143,0.195546,0.1,2917,771,42,YES,2,170.2
2026-05-07 05:07:01,150,100,v3,16,true,32,29.0353,-7.8035,21.2318,0.8600,0.0000,31.79,9842.30,24.29,0.00,35.2434,40.0464,0.06030,0.351090,0.1,3179,311,42,YES,2,182.2
2026-05-07 05:09:57,151,100,v3,16,true,32,26.9263,-6.5045,20.4217,0.8800,0.0300,30.19,9524.91,22.64,0.00,35.2434,64.4634,0.05918,1.424972,0.1,3019,310,42,YES,2,175.7
2026-05-07 05:12:44,152,100,v3,16,true,32,25.3991,-7.1544,18.2448,0.8500,0.0300,28.69,8556.32,20.43,0.00,35.2434,69.5756,0.05808,0.969098,0.1,2869,308,42,YES,2,166.9
2026-05-07 05:15:50,153,100,v3,16,true,32,29.4199,-8.3175,21.1024,0.8800,0.0000,32.33,8148.35,24.44,0.00,35.2434,38.9886,0.05700,0.643713,0.1,3233,638,42,YES,2,186.1
2026-05-07 05:19:08,154,100,v3,16,true,32,31.9255,-7.9678,23.9577,0.9400,0.0300,34.58,9261.39,25.56,0.00,35.2434,65.7207,0.05594,1.246041,0.1,3458,805,42,YES,2,198.3
2026-05-07 05:22:15,155,100,v3,16,true,32,28.8407,-6.7129,22.1278,0.9100,0.0200,32.10,8576.30,24.36,0.00,35.2434,66.8826,0.05491,1.355897,1.0,3210,506,42,YES,2,186.3
2026-05-07 05:25:28,156,100,v3,16,true,32,30.8495,-7.8079,23.0416,0.9500,0.0000,33.75,8916.55,25.51,0.00,35.2434,39.5451,0.05389,0.311030,0.0,3375,270,42,YES,2,193.3
2026-05-07 05:28:40,157,100,v3,16,true,32,30.4641,-7.1911,23.2730,0.9700,0.0000,33.09,8913.24,25.70,0.00,35.2434,40.4188,0.05289,0.620993,0.6,3309,330,42,YES,2,191.8
2026-05-07 05:31:29,158,100,v3,16,true,32,25.5759,-8.1150,17.4609,0.7800,0.0100,29.02,7840.77,21.86,0.00,35.2434,75.0110,0.05191,0.247179,0.0,2902,323,42,YES,2,169.5
2026-05-07 05:34:39,159,100,v3,16,true,32,30.2331,-7.7487,22.4844,0.9000,0.0000,32.94,8909.29,24.84,0.00,35.2434,38.1975,0.05094,0.380837,0.0,3294,884,42,YES,2,189.5
2026-05-07 05:37:50,160,100,v3,16,true,32,30.7746,-7.1321,23.6424,0.9500,0.0200,33.40,8169.52,24.29,0.00,35.2434,42.7138,0.05000,0.882021,0.1,3340,735,42,YES,2,191.5
2026-05-07 05:40:55,161,100,v3,16,true,32,28.9876,-8.6064,20.3812,0.8800,0.0100,32.24,8496.46,23.62,0.00,35.2434,68.4299,0.05000,0.470865,0.1,3224,319,42,YES,2,184.6
2026-05-07 05:43:49,162,100,v3,16,true,32,26.9227,-7.9124,19.0103,0.8700,0.0200,30.23,8982.99,22.48,0.00,35.2434,42.7362,0.05000,0.458467,0.0,3023,253,42,YES,2,174.5
2026-05-07 05:46:42,163,100,v3,16,true,32,26.0740,-9.8309,16.2431,0.8800,0.0100,29.75,8106.85,20.88,0.00,35.2434,40.4455,0.05000,0.273914,0.1,2975,709,42,YES,2,172.3
2026-05-07 05:49:34,164,100,v3,16,true,32,26.1391,-7.2770,18.8622,0.9000,0.0100,29.76,7793.27,20.45,0.00,35.2434,43.4512,0.05000,0.449994,0.1,2976,361,42,YES,2,172.2
2026-05-07 05:52:26,165,100,v3,16,true,32,26.5567,-7.3028,19.2540,0.8500,0.0100,29.83,7686.81,20.57,0.00,35.2434,42.9263,0.05000,0.662172,0.3,2983,799,42,YES,2,172.4
2026-05-07 05:55:29,166,100,v3,16,true,32,28.2680,-8.2352,20.0328,0.8900,0.0000,31.44,8088.04,22.63,0.00,35.2434,39.0213,0.05000,0.438771,0.3,3144,795,42,YES,2,182.4
2026-05-07 05:58:31,167,100,v3,16,true,32,28.5602,-7.1425,21.4176,0.9400,0.0300,31.53,8921.48,22.67,0.00,35.2434,72.9090,0.05000,0.244699,0.4,3153,748,42,YES,2,182.8
2026-05-07 06:01:34,168,100,v3,16,true,32,28.8968,-7.2188,21.6781,0.9000,0.0100,31.70,8978.79,23.72,0.00,35.2434,39.5112,0.05000,0.470927,0.1,3170,781,42,YES,2,182.3
2026-05-07 06:04:37,169,100,v3,16,true,32,29.2949,-8.1287,21.1662,0.9100,0.0200,32.12,8827.11,23.21,0.00,35.2434,48.2881,0.05000,0.543792,0.2,3212,307,42,YES,2,183.7
2026-05-07 06:07:28,170,100,v3,16,true,32,26.2644,-8.2040,18.0604,0.8200,0.0300,29.42,8574.73,21.35,0.00,35.2434,74.1133,0.05000,1.010382,0.0,2942,304,42,YES,2,170.4
2026-05-07 06:10:25,171,100,v3,16,true,32,27.9641,-9.6207,18.3434,0.8000,0.0200,30.99,8592.64,20.73,0.00,35.2434,67.9938,0.05000,0.702445,0.3,3099,771,42,YES,2,177.6
2026-05-07 06:13:35,172,100,v3,16,true,32,30.0270,-9.4357,20.5913,0.8800,0.0100,32.93,8769.39,24.05,0.00,35.2434,69.9146,0.05000,0.224630,0.0,3293,318,42,YES,2,190.2
2026-05-07 06:16:35,173,100,v3,16,true,32,27.4777,-10.9726,16.5051,0.8200,0.0000,30.99,8314.22,21.51,0.00,35.2434,36.7535,0.05000,0.284452,0.0,3099,920,42,YES,2,179.9
2026-05-07 06:19:40,174,100,v3,16,true,32,29.0150,-9.0543,19.9608,0.8300,0.0000,32.03,8490.74,21.19,0.00,35.2434,38.3574,0.05000,0.503902,0.1,3203,482,42,YES,2,184.8
2026-05-07 06:22:33,175,100,v3,16,true,32,26.1073,-9.3435,16.7638,0.8400,0.0000,29.87,7862.21,20.57,0.00,35.2434,36.6963,0.05000,0.219544,0.3,2987,467,42,YES,2,173.3
2026-05-07 06:25:29,176,100,v3,16,true,32,26.8544,-9.3944,17.4600,0.8600,0.0000,30.39,7833.07,21.78,0.00,35.2434,39.7926,0.05000,0.525787,0.2,3039,737,42,YES,2,175.2
2026-05-07 06:28:13,177,100,v3,16,true,32,24.0981,-6.8686,17.2296,0.8000,0.0100,27.85,6680.83,20.08,0.00,35.2434,72.6796,0.05000,0.782991,0.2,2785,703,42,YES,2,164.3
2026-05-07 06:31:16,178,100,v3,16,true,32,29.0891,-6.3514,22.7377,0.9300,0.0300,31.78,8097.80,24.88,0.00,35.2434,80.0460,0.05000,0.451873,0.5,3178,536,42,YES,2,183.4
2026-05-07 06:34:04,179,100,v3,16,true,32,25.4845,-7.8938,17.5907,0.7900,0.0300,28.70,7744.23,21.78,0.00,35.2434,43.6136,0.05000,0.125695,0.3,2870,367,42,YES,2,167.5
2026-05-07 06:36:44,180,100,v3,16,true,32,23.6565,-7.1159,16.5406,0.8400,0.0300,27.46,6882.03,19.21,0.00,35.2434,47.4383,0.05000,0.173585,0.1,2746,415,42,YES,2,159.7
2026-05-07 06:39:44,181,100,v3,16,true,32,27.9175,-7.2919,20.6256,0.8700,0.0100,31.03,7073.78,21.73,0.00,35.2434,38.4191,0.05000,2.893513,0.1,3103,901,42,YES,2,180.2
2026-05-07 06:42:51,182,100,v3,16,true,32,28.5575,-7.4246,21.1330,0.9300,0.0100,32.09,8958.30,23.87,0.00,35.2434,43.5511,0.05000,0.288866,1.3,3209,843,42,YES,2,187.6
2026-05-07 06:45:59,183,100,v3,16,true,32,29.3647,-7.0225,22.3422,0.8900,0.0200,32.22,8164.43,24.65,0.00,35.2434,73.7743,0.05000,0.337134,0.2,3222,572,42,YES,2,187.9
2026-05-07 06:48:55,184,100,v3,16,true,32,27.0306,-7.2694,19.7612,0.8600,0.0000,30.39,6973.44,21.66,0.00,35.2434,39.4911,0.05000,0.144083,0.0,3039,760,42,YES,2,176.0
2026-05-07 06:51:56,185,100,v3,16,true,32,28.0475,-6.4374,21.6101,0.8600,0.0000,31.11,7435.78,22.50,0.00,35.2434,38.8518,0.05000,0.148045,0.4,3111,485,42,YES,2,180.8
2026-05-07 06:55:08,186,100,v3,16,true,32,28.9206,-7.3934,21.5272,0.8600,0.0100,32.11,7700.54,23.63,0.00,35.2434,42.4546,0.05000,0.365398,0.4,3211,295,42,YES,2,192.0
2026-05-07 06:58:10,187,100,v3,16,true,32,27.2335,-7.4582,19.7753,0.8400,0.0200,30.79,7609.60,22.74,0.00,35.2434,44.1670,0.05000,1.707083,0.8,3079,871,42,YES,2,182.2
2026-05-07 07:00:54,188,100,v3,16,true,32,23.5784,-7.5560,16.0224,0.7300,0.0100,27.84,7146.52,19.19,0.00,35.2434,71.4034,0.05000,1.085841,0.4,2784,448,42,YES,2,163.5
2026-05-07 07:04:06,189,100,v3,16,true,32,30.4948,-7.0950,23.3998,0.9000,0.0100,33.10,8408.83,22.84,0.00,35.2434,75.9347,0.05000,0.463965,0.3,3310,439,42,YES,2,192.4
2026-05-07 07:07:03,190,100,v3,16,true,32,26.9772,-8.5002,18.4770,0.8700,0.0200,30.21,7709.40,21.13,0.00,35.2434,66.7006,0.05000,1.121149,0.0,3021,756,42,YES,2,176.8
2026-05-07 07:10:02,191,100,v3,16,true,32,26.7214,-8.5741,18.1473,0.9000,0.0000,30.35,7542.73,21.15,0.00,35.2434,37.9274,0.05000,1.203246,0.1,3035,542,42,YES,2,178.8
2026-05-07 07:12:52,192,100,v3,16,true,32,23.9440,-7.8888,16.0552,0.9400,0.0000,28.45,6572.29,20.18,0.00,35.2434,37.8878,0.05000,12.489913,1.1,2845,850,42,YES,2,170.4
2026-05-07 07:15:44,193,100,v3,16,true,32,25.0961,-9.2798,15.8163,0.7900,0.0000,28.99,5967.40,20.91,0.00,35.2434,38.4769,0.05000,0.617569,0.0,2899,489,42,YES,2,172.1
2026-05-07 07:18:53,194,100,v3,16,true,32,28.3894,-8.8326,19.5568,0.8600,0.0000,31.87,6776.24,23.87,0.00,35.2434,39.4736,0.05000,0.708028,0.4,3187,794,42,YES,2,188.3
2026-05-07 07:21:53,195,100,v3,16,true,32,27.4185,-8.5937,18.8248,0.8200,0.0100,30.93,7427.93,23.74,0.00,35.2434,75.3386,0.05000,0.223386,0.1,3093,636,42,YES,2,180.8
2026-05-07 07:25:05,196,100,v3,16,true,32,29.8345,-7.8227,22.0118,0.8900,0.0200,32.90,7993.17,24.94,0.00,35.2434,73.0732,0.05000,1.583775,0.0,3290,365,42,YES,2,191.3
2026-05-07 07:28:14,197,100,v3,16,true,32,29.3266,-7.3486,21.9780,0.9100,0.0200,32.44,8918.63,23.91,0.00,37.1757,83.9732,0.05000,0.837082,0.2,3244,585,41,YES,1,189.5
2026-05-07 07:31:15,198,100,v3,16,true,32,27.0226,-8.3679,18.6547,0.9100,0.0100,30.61,8635.54,22.53,0.00,37.1757,42.0870,0.05000,0.349581,0.0,3061,464,41,YES,1,181.2
2026-05-07 07:34:24,199,100,v3,16,true,32,28.9103,-8.4347,20.4756,0.8900,0.0300,32.12,8799.86,25.84,0.00,37.1757,76.9127,0.05000,0.617981,0.9,3212,885,41,YES,1,188.5
2026-05-07 07:37:34,200,100,v3,16,true,32,29.6488,-7.5325,22.1163,0.9100,0.0100,32.37,9616.08,25.39,0.00,37.1757,43.7513,0.05000,0.854247,0.4,3237,578,41,YES,1,189.6
