timestamp,run_id,epoch,episode,total_episode_count,state_encoder_version,total_actions,blocks_placed,invalid_actions,episode_ms,context_ms,state_encode_ms,next_state_encode_ms,action_select_ms,grid_clone_ms,placement_ms,finalize_ms,reward_ms,replay_ms,train_batch_ms,invalid_log_ms,final_eval_ms,episode_log_ms,update_best_ms,untracked_ms,top_stage,top_stage_ms,rejected_proximity,rejected_rot_aim,dead_tiles,dead_rotations,pruned_types
2026-05-06 23:27:52,run_1778097755423,17,25,1625,v3,18,17,0,1023.534,0.174,6.763,6.163,114.747,0.239,0.105,0.227,0.957,1.480,892.513,0.000,0.101,0.001,0.019,0.045,train_batch,892.513,6059,0,1,0,0
2026-05-06 23:28:15,run_1778097755423,17,50,1650,v3,25,25,0,1519.812,0.260,11.088,10.069,166.862,0.483,0.157,0.385,1.468,2.218,1326.467,0.000,0.128,0.129,0.039,0.058,train_batch,1326.467,9399,0,4,0,0
2026-05-06 23:28:42,run_1778097755423,17,75,1675,v3,19,18,0,1075.790,0.175,7.923,7.267,110.875,0.262,0.093,0.226,1.008,1.617,946.185,0.000,0.095,0.002,0.019,0.044,train_batch,946.185,7170,0,0,0,0
2026-05-06 23:29:07,run_1778097755423,17,100,1700,v3,6,5,0,481.260,0.059,3.647,3.906,90.620,0.043,0.053,0.034,0.209,1.432,381.098,0.000,0.002,0.129,0.007,0.022,train_batch,381.098,2493,0,0,0,0
2026-05-06 23:29:33,run_1778097755423,18,25,1725,v3,11,10,0,612.329,0.102,4.029,3.784,70.606,0.098,0.059,0.083,0.479,1.094,531.867,0.000,0.079,0.001,0.020,0.030,train_batch,531.867,3626,0,3,0,0
2026-05-06 23:29:55,run_1778097755423,18,50,1750,v3,12,11,0,624.782,0.112,4.909,4.757,80.031,0.131,0.086,0.105,0.524,1.187,532.693,0.000,0.070,0.129,0.014,0.035,train_batch,532.693,4509,0,1,0,0
2026-05-06 23:30:20,run_1778097755423,18,75,1775,v3,6,5,0,399.391,0.055,2.128,1.577,39.672,0.038,0.027,0.033,0.178,0.486,355.166,0.000,0.004,0.002,0.006,0.020,train_batch,355.166,2467,0,1,0,0
2026-05-06 23:30:42,run_1778097755423,18,100,1800,v3,32,31,1,1660.004,0.330,12.017,11.935,202.823,0.667,0.216,0.814,2.321,2.818,1425.660,0.000,0.151,0.128,0.033,0.091,train_batch,1425.660,11264,0,2,0,0
2026-05-06 23:31:07,run_1778097755423,19,25,1825,v3,35,32,2,1853.871,0.387,12.057,11.670,228.153,0.800,0.219,0.854,2.564,2.731,1593.723,0.386,0.169,0.002,0.033,0.123,train_batch,1593.723,11794,0,3,0,0
2026-05-06 23:31:33,run_1778097755423,19,50,1850,v3,28,28,0,1525.123,0.298,13.449,13.038,229.959,0.550,0.208,0.474,1.790,2.936,1262.080,0.000,0.115,0.126,0.030,0.069,train_batch,1262.080,8763,0,5,0,0
2026-05-06 23:31:56,run_1778097755423,19,75,1875,v3,17,16,0,1092.742,0.163,6.639,6.875,142.114,0.234,0.103,0.171,0.897,2.079,933.297,0.000,0.102,0.001,0.026,0.043,train_batch,933.297,4805,0,3,0,0
2026-05-06 23:32:19,run_1778097755423,19,100,1900,v3,8,7,0,487.340,0.073,2.919,2.367,64.284,0.059,0.046,0.042,0.257,0.651,416.381,0.000,0.041,0.190,0.009,0.021,train_batch,416.381,1700,0,2,0,0
2026-05-06 23:32:47,run_1778097755423,20,25,1925,v3,13,12,0,793.234,0.111,3.631,3.390,75.326,0.121,0.063,0.107,0.501,1.031,708.820,0.000,0.084,0.002,0.019,0.030,train_batch,708.820,4855,0,0,0,0
2026-05-06 23:33:11,run_1778097755423,20,50,1950,v3,11,10,0,619.857,0.098,3.215,2.998,74.589,0.108,0.066,0.088,0.436,0.973,536.964,0.000,0.062,0.217,0.013,0.030,train_batch,536.964,3493,0,0,0,0
2026-05-06 23:33:36,run_1778097755423,20,75,1975,v3,29,29,0,1710.703,0.303,12.560,13.616,211.506,0.632,0.203,0.492,2.489,2.885,1465.709,0.000,0.193,0.001,0.042,0.072,train_batch,1465.709,11702,0,3,0,0
2026-05-06 23:34:04,run_1778097755423,20,100,2000,v3,21,20,0,1233.373,0.204,8.232,7.817,140.091,0.305,0.132,0.276,1.110,1.802,1072.973,0.000,0.113,0.238,0.029,0.052,train_batch,1072.973,8608,0,1,0,0
2026-05-06 23:34:30,run_1778097755423,21,25,2025,v3,22,22,0,1233.235,0.219,8.829,8.531,138.140,0.382,0.130,0.281,1.234,1.753,1073.546,0.000,0.108,0.002,0.024,0.057,train_batch,1073.546,9499,0,3,0,0
2026-05-06 23:34:57,run_1778097755423,21,50,2050,v3,25,25,0,1506.959,0.258,8.547,8.231,178.368,0.452,0.156,0.385,1.356,2.235,1306.480,0.000,0.123,0.259,0.036,0.073,train_batch,1306.480,10007,0,3,0,0
2026-05-06 23:35:22,run_1778097755423,21,75,2075,v3,12,11,0,687.048,0.105,12.965,4.714,78.819,0.119,0.073,0.109,0.520,1.188,588.327,0.000,0.067,0.001,0.012,0.030,train_batch,588.327,3399,0,2,0,0
2026-05-06 23:35:42,run_1778097755423,21,100,2100,v3,6,5,0,392.324,0.052,2.171,1.943,34.788,0.037,0.024,0.026,0.154,0.458,352.409,0.000,0.003,0.237,0.007,0.018,train_batch,352.409,2538,0,2,0,0
2026-05-06 23:36:11,run_1778097755423,22,25,2125,v3,38,36,1,2084.592,0.461,16.624,16.325,252.727,0.939,0.295,1.196,3.489,3.464,1788.635,0.103,0.190,0.002,0.037,0.107,train_batch,1788.635,12847,0,6,0,0
2026-05-06 23:36:41,run_1778097755423,22,50,2150,v3,21,20,0,1323.716,0.212,6.729,6.398,132.019,0.335,0.117,0.275,1.128,1.960,1174.010,0.000,0.194,0.241,0.046,0.053,train_batch,1174.010,8610,0,1,0,0
2026-05-06 23:37:05,run_1778097755423,22,75,2175,v3,18,17,0,1110.102,0.175,7.373,6.511,142.313,0.242,0.110,0.200,0.953,1.529,950.519,0.000,0.105,0.002,0.019,0.051,train_batch,950.519,6896,0,1,0,0
2026-05-06 23:37:29,run_1778097755423,22,100,2200,v3,21,20,0,1279.749,0.208,6.171,5.988,130.180,0.314,0.116,0.310,1.184,1.762,1133.140,0.000,0.112,0.183,0.030,0.051,train_batch,1133.140,8256,0,1,0,0
2026-05-06 23:37:59,run_1778097755423,23,25,2225,v3,23,22,0,1256.494,0.241,9.749,9.482,158.396,0.463,0.154,0.427,1.404,2.251,1073.717,0.000,0.117,0.001,0.026,0.066,train_batch,1073.717,9890,0,4,0,0
2026-05-06 23:38:24,run_1778097755423,23,50,2250,v3,10,9,0,604.685,0.085,3.213,3.002,60.486,0.091,0.042,0.070,0.341,0.813,536.256,0.000,0.068,0.180,0.012,0.026,train_batch,536.256,4327,0,0,0,0
2026-05-06 23:38:51,run_1778097755423,23,75,2275,v3,27,26,0,1472.430,0.284,9.144,8.516,197.725,0.478,0.182,0.539,1.885,2.140,1251.307,0.000,0.138,0.001,0.027,0.065,train_batch,1251.307,8223,0,2,0,0
2026-05-06 23:39:16,run_1778097755423,23,100,2300,v3,21,22,0,1328.619,0.225,6.946,6.659,169.654,0.337,0.142,0.249,1.277,1.810,1140.893,0.000,0.122,0.240,0.032,0.034,train_batch,1140.893,7212,0,2,0,0
2026-05-06 23:39:47,run_1778097755423,24,25,2325,v3,25,24,0,1449.018,0.258,10.720,10.368,173.931,0.439,0.160,0.384,1.708,2.117,1248.724,0.000,0.152,0.002,0.033,0.024,train_batch,1248.724,7135,0,3,0,0
2026-05-06 23:40:11,run_1778097755423,24,50,2350,v3,8,7,0,411.154,0.066,2.787,2.737,47.900,0.057,0.027,0.030,0.300,0.608,356.343,0.000,0.040,0.239,0.010,0.011,train_batch,356.343,3286,0,0,0,0
2026-05-06 23:40:39,run_1778097755423,24,75,2375,v3,13,12,0,802.664,0.117,3.697,3.594,80.307,0.148,0.065,0.087,0.515,1.032,712.984,0.000,0.081,0.001,0.021,0.015,train_batch,712.984,5043,0,1,0,0
2026-05-06 23:41:09,run_1778097755423,24,100,2400,v3,9,8,0,605.058,0.077,2.896,2.793,63.310,0.083,0.051,0.045,0.326,0.717,534.420,0.000,0.074,0.236,0.019,0.012,train_batch,534.420,3882,0,0,0,0
2026-05-06 23:41:35,run_1778097755423,25,25,2425,v3,16,15,0,843.485,0.154,5.387,5.054,116.742,0.200,0.078,0.124,0.727,1.360,713.540,0.000,0.080,0.001,0.017,0.020,train_batch,713.540,6965,0,1,0,0
2026-05-06 23:41:59,run_1778097755423,25,50,2450,v3,9,8,0,597.964,0.078,2.841,2.649,60.597,0.071,0.054,0.044,0.302,0.747,530.234,0.000,0.063,0.252,0.016,0.014,train_batch,530.234,4319,0,1,0,0
2026-05-06 23:42:28,run_1778097755423,25,75,2475,v3,35,34,0,1912.965,0.381,15.762,14.725,249.380,0.811,0.235,0.778,2.897,3.200,1624.532,0.000,0.188,0.002,0.034,0.039,train_batch,1624.532,10957,0,1,0,0
2026-05-06 23:42:57,run_1778097755423,25,100,2500,v3,22,21,0,1225.107,0.222,8.566,7.735,143.558,0.333,0.127,0.276,1.277,1.787,1060.864,0.000,0.128,0.186,0.023,0.024,train_batch,1060.864,5218,0,4,0,0
2026-05-06 23:43:22,run_1778097755423,26,25,2525,v3,9,8,0,585.520,0.076,2.705,2.428,49.125,0.076,0.031,0.046,0.288,0.744,529.909,0.000,0.062,0.001,0.015,0.012,train_batch,529.909,3153,0,0,0,0
2026-05-06 23:43:49,run_1778097755423,26,50,2550,v3,8,7,0,410.230,0.071,2.546,2.019,49.027,0.063,0.032,0.034,0.259,0.657,355.215,0.000,0.050,0.237,0.010,0.011,train_batch,355.215,2481,0,0,0,0
2026-05-06 23:44:14,run_1778097755423,26,75,2575,v3,31,30,0,1716.778,0.338,9.956,8.784,207.152,0.681,0.179,0.631,2.095,2.643,1484.107,0.000,0.142,0.002,0.032,0.036,train_batch,1484.107,9741,0,0,0,0
2026-05-06 23:44:43,run_1778097755423,26,100,2600,v3,40,40,2,2116.698,0.435,17.547,16.765,273.466,1.083,0.259,1.068,3.014,3.014,1799.060,0.338,0.138,0.395,0.050,0.067,train_batch,1799.060,18062,0,0,0,0
2026-05-06 23:45:09,run_1778097755423,27,25,2625,v3,21,20,0,1330.234,0.208,9.722,9.342,189.184,0.320,0.139,0.263,1.366,2.478,1117.013,0.000,0.141,0.001,0.032,0.026,train_batch,1117.013,6595,0,0,0,0
2026-05-06 23:45:36,run_1778097755423,27,50,2650,v3,37,36,0,2167.873,0.396,15.872,16.085,260.122,0.913,0.234,0.915,3.190,3.281,1866.247,0.000,0.262,0.254,0.057,0.046,train_batch,1866.247,14441,0,0,0,0
2026-05-06 23:46:06,run_1778097755423,27,75,2675,v3,18,17,0,1049.409,0.181,6.629,6.258,126.539,0.255,0.127,0.208,0.997,1.441,906.631,0.000,0.105,0.002,0.019,0.019,train_batch,906.631,6169,0,0,0,0
2026-05-06 23:46:33,run_1778097755423,27,100,2700,v3,33,32,0,1889.259,0.353,13.802,13.307,232.659,0.704,0.175,0.683,2.447,2.804,1621.867,0.000,0.180,0.199,0.044,0.035,train_batch,1621.867,12321,0,0,0,0
2026-05-06 23:46:58,run_1778097755423,28,25,2725,v3,35,34,0,1969.543,0.392,15.587,15.201,296.650,0.813,0.241,0.861,3.064,3.248,1633.241,0.000,0.168,0.002,0.036,0.041,train_batch,1633.241,11552,0,0,0,0
2026-05-06 23:47:20,run_1778097755423,28,50,2750,v3,7,6,0,419.097,0.059,1.951,1.844,55.830,0.051,0.030,0.025,0.216,0.569,358.206,0.000,0.054,0.245,0.009,0.009,train_batch,358.206,2642,0,0,0,0
2026-05-06 23:47:47,run_1778097755423,28,75,2775,v3,24,23,0,1271.864,0.233,9.608,9.548,167.099,0.415,0.137,0.290,1.359,1.955,1081.057,0.000,0.110,0.002,0.025,0.027,train_batch,1081.057,9165,0,0,0,0
2026-05-06 23:48:13,run_1778097755423,28,100,2800,v3,23,22,0,1352.300,0.230,9.830,9.217,188.759,0.369,0.147,0.297,1.471,1.980,1139.601,0.000,0.108,0.238,0.024,0.029,train_batch,1139.601,8471,0,0,0,0
2026-05-06 23:48:35,run_1778097755423,29,25,2825,v3,12,11,0,641.251,0.107,4.431,4.140,89.089,0.124,0.059,0.079,0.497,0.941,541.691,0.000,0.067,0.002,0.012,0.014,train_batch,541.691,4349,0,0,0,0
2026-05-06 23:49:03,run_1778097755423,29,50,2850,v3,40,41,0,2188.711,0.465,16.113,15.330,272.849,1.094,0.277,1.260,3.534,3.472,1873.817,0.000,0.157,0.242,0.044,0.058,train_batch,1873.817,14304,0,0,0,0
2026-05-06 23:49:33,run_1778097755423,29,75,2875,v3,40,41,0,2209.397,0.442,17.050,15.611,308.422,1.026,0.293,1.193,3.695,3.982,1857.390,0.000,0.203,0.002,0.042,0.046,train_batch,1857.390,14593,0,0,0,0
2026-05-06 23:49:57,run_1778097755423,29,100,2900,v3,8,7,0,418.024,0.067,2.785,2.737,50.128,0.059,0.034,0.033,0.277,0.610,361.043,0.000,0.050,0.182,0.010,0.010,train_batch,361.043,1708,0,0,0,0
2026-05-06 23:50:27,run_1778097755423,30,25,2925,v3,6,5,0,401.448,0.065,2.129,1.896,33.965,0.040,0.019,0.017,0.136,0.466,362.697,0.000,0.002,0.002,0.007,0.008,train_batch,362.697,2138,0,0,0,0
2026-05-06 23:50:50,run_1778097755423,30,50,2950,v3,9,8,0,600.731,0.077,2.778,2.715,49.209,0.066,0.034,0.041,0.286,0.676,544.503,0.000,0.070,0.250,0.017,0.011,train_batch,544.503,3523,0,0,0,0
2026-05-06 23:51:15,run_1778097755423,30,75,2975,v3,9,8,0,604.414,0.080,2.508,2.351,59.363,0.073,0.046,0.041,0.318,0.749,538.792,0.000,0.063,0.002,0.016,0.013,train_batch,538.792,3542,0,0,0,0
2026-05-06 23:51:42,run_1778097755423,30,100,3000,v3,9,8,0,617.752,0.075,2.561,2.734,69.979,0.064,0.091,0.047,0.318,0.744,540.849,0.000,0.075,0.186,0.017,0.013,train_batch,540.849,2883,0,2,0,0
2026-05-06 23:52:11,run_1778097755423,31,25,3025,v3,12,11,0,642.697,0.113,4.330,4.145,83.873,0.117,0.063,0.077,0.526,1.000,548.342,0.000,0.081,0.002,0.013,0.016,train_batch,548.342,3042,0,0,0,0
2026-05-06 23:52:39,run_1778097755423,31,50,3050,v3,10,9,0,625.165,0.098,3.038,2.676,69.433,0.093,0.059,0.059,0.497,0.959,547.823,0.000,0.134,0.261,0.020,0.015,train_batch,547.823,4029,0,0,0,0
2026-05-06 23:53:07,run_1778097755423,31,75,3075,v3,28,26,1,1561.172,0.284,9.482,9.053,199.619,0.507,0.162,0.407,2.211,2.227,1336.865,0.165,0.115,0.002,0.026,0.049,train_batch,1336.865,6920,0,1,0,0
2026-05-06 23:53:36,run_1778097755423,31,100,3100,v3,40,43,0,2221.478,0.467,18.011,17.231,319.204,1.144,0.364,1.435,3.860,3.940,1855.289,0.000,0.190,0.246,0.049,0.050,train_batch,1855.289,14354,0,1,0,0
2026-05-06 23:54:06,run_1778097755423,32,25,3125,v3,6,5,0,408.662,0.051,1.770,1.573,43.643,0.037,0.026,0.020,0.184,0.470,360.868,0.000,0.002,0.002,0.007,0.010,train_batch,360.868,1568,0,1,0,0
2026-05-06 23:54:35,run_1778097755423,32,50,3150,v3,20,19,0,1068.656,0.198,7.251,7.257,144.359,0.303,0.115,0.270,1.268,1.586,905.670,0.000,0.099,0.240,0.022,0.021,train_batch,905.670,4524,0,0,0,0
2026-05-06 23:55:08,run_1778097755423,32,75,3175,v3,27,27,0,1483.103,0.273,11.288,19.474,172.330,0.595,0.151,0.389,1.683,2.464,1274.103,0.000,0.271,0.013,0.042,0.029,train_batch,1274.103,9005,0,1,0,0
2026-05-06 23:55:37,run_1778097755423,32,100,3200,v3,17,16,0,1013.124,0.159,5.315,5.194,104.361,0.221,0.083,0.154,0.805,1.313,895.135,0.000,0.102,0.237,0.026,0.018,train_batch,895.135,5347,0,0,0,0
2026-05-06 23:56:03,run_1778097755423,33,25,3225,v3,8,7,0,422.595,0.068,2.505,2.540,59.084,0.061,0.035,0.034,0.294,0.652,357.243,0.000,0.059,0.001,0.008,0.011,train_batch,357.243,2058,0,0,0,0
2026-05-06 23:56:33,run_1778097755423,33,50,3250,v3,24,23,0,1286.248,0.253,8.832,8.558,185.608,0.432,0.173,0.349,1.546,1.906,1078.182,0.000,0.113,0.237,0.026,0.032,train_batch,1078.182,6732,0,0,0,0
2026-05-06 23:57:04,run_1778097755423,33,75,3275,v3,13,12,0,901.112,0.131,4.855,4.025,139.642,0.132,0.079,0.086,0.517,1.444,750.078,0.000,0.082,0.001,0.020,0.019,train_batch,750.078,4277,0,0,0,0
2026-05-06 23:57:33,run_1778097755423,33,100,3300,v3,9,8,0,676.625,0.080,2.781,2.444,58.339,0.069,0.059,0.041,0.315,0.763,611.430,0.000,0.073,0.199,0.021,0.012,train_batch,611.430,3109,0,0,0,0
2026-05-06 23:58:03,run_1778097755423,34,25,3325,v3,37,37,0,2095.843,0.409,14.696,14.004,251.323,0.928,0.275,1.137,3.116,3.074,1806.596,0.000,0.195,0.002,0.049,0.041,train_batch,1806.596,11813,0,0,0,0
2026-05-06 23:58:29,run_1778097755423,34,50,3350,v3,17,16,0,1055.659,0.165,6.397,5.968,126.790,0.215,0.100,0.168,0.872,1.331,913.315,0.000,0.108,0.182,0.026,0.021,train_batch,913.315,4621,0,0,0,0
2026-05-06 23:58:55,run_1778097755423,34,75,3375,v3,6,5,0,399.179,0.051,2.226,2.048,35.044,0.040,0.022,0.018,0.155,0.451,359.104,0.000,0.003,0.002,0.007,0.009,train_batch,359.104,2010,0,1,0,0
2026-05-06 23:59:21,run_1778097755423,34,100,3400,v3,18,17,0,1090.450,0.176,16.255,7.641,124.054,0.251,0.087,0.171,0.934,1.554,938.936,0.000,0.105,0.244,0.020,0.022,train_batch,938.936,5688,0,0,0,0
2026-05-06 23:59:51,run_1778097755423,35,25,3425,v3,28,28,0,1542.711,0.286,12.401,11.590,216.000,0.593,0.176,0.566,2.066,2.376,1296.440,0.000,0.150,0.002,0.030,0.036,train_batch,1296.440,9256,0,0,0,0
2026-05-07 00:00:26,run_1778097755423,35,50,3450,v3,8,7,0,411.244,0.070,3.054,3.174,46.391,0.065,0.056,0.038,0.317,0.694,357.080,0.000,0.048,0.236,0.009,0.012,train_batch,357.080,1861,0,0,0,0
2026-05-07 00:00:52,run_1778097755423,35,75,3475,v3,25,24,0,1462.787,0.262,9.893,9.850,174.364,0.463,0.144,0.385,1.752,2.173,1263.303,0.000,0.136,0.001,0.034,0.028,train_batch,1263.303,6664,0,0,0,0
2026-05-07 00:01:20,run_1778097755423,35,100,3500,v3,19,18,0,1123.525,0.208,9.245,9.018,172.565,0.302,0.138,0.174,1.257,2.187,928.037,0.000,0.099,0.247,0.024,0.025,train_batch,928.037,6404,0,0,0,0
2026-05-07 00:01:52,run_1778097755423,36,25,3525,v3,40,41,0,2175.898,0.461,14.188,13.730,265.429,1.068,0.264,1.237,3.627,3.169,1872.463,0.000,0.170,0.002,0.046,0.044,train_batch,1872.463,12867,0,0,0,0
2026-05-07 00:02:23,run_1778097755423,36,50,3550,v3,36,35,0,1911.650,0.389,13.980,13.526,254.855,0.846,0.216,0.825,3.024,2.741,1620.764,0.000,0.172,0.238,0.038,0.037,train_batch,1620.764,11653,0,0,0,0
2026-05-07 00:02:50,run_1778097755423,36,75,3575,v3,6,5,0,409.736,0.053,1.804,1.502,41.779,0.031,0.032,0.020,0.147,0.449,363.899,0.000,0.002,0.002,0.006,0.010,train_batch,363.899,2315,0,0,0,0
2026-05-07 00:03:19,run_1778097755423,36,100,3600,v3,6,5,0,450.996,0.069,2.229,2.124,48.568,0.057,0.020,0.021,0.146,0.592,396.879,0.000,0.006,0.266,0.011,0.009,train_batch,396.879,1696,0,0,0,0
2026-05-07 00:03:45,run_1778097755423,37,25,3625,v3,29,28,0,1725.172,0.350,12.870,21.511,226.235,0.578,0.166,0.451,2.112,3.118,1457.529,0.000,0.175,0.002,0.040,0.036,train_batch,1457.529,9279,0,0,0,0
2026-05-07 00:04:19,run_1778097755423,37,50,3650,v3,12,11,0,631.283,0.101,4.244,4.140,85.447,0.117,0.080,0.070,0.511,0.887,535.370,0.000,0.056,0.232,0.013,0.014,train_batch,535.370,4372,0,0,0,0
2026-05-07 00:04:52,run_1778097755423,37,75,3675,v3,12,11,0,643.630,0.111,3.364,3.289,92.224,0.125,0.065,0.073,0.467,1.050,542.777,0.000,0.055,0.002,0.012,0.015,train_batch,542.777,3402,0,0,0,0
2026-05-07 00:05:20,run_1778097755423,37,100,3700,v3,36,35,0,1990.959,0.396,14.750,14.236,257.641,8.486,0.212,0.857,2.770,3.056,1687.969,0.000,0.205,0.295,0.045,0.042,train_batch,1687.969,11594,0,0,0,0
2026-05-07 00:05:45,run_1778097755423,38,25,3725,v3,19,18,0,1072.213,0.200,6.835,6.573,135.441,0.269,0.118,0.223,1.161,1.478,919.775,0.000,0.097,0.002,0.019,0.024,train_batch,919.775,5333,0,0,0,0
2026-05-07 00:06:13,run_1778097755423,38,50,3750,v3,21,20,0,1246.918,0.213,8.654,8.280,156.420,0.315,0.106,0.224,1.181,1.688,1069.421,0.000,0.119,0.240,0.031,0.026,train_batch,1069.421,8092,0,0,0,0
2026-05-07 00:06:43,run_1778097755423,38,75,3775,v3,9,8,0,609.932,0.076,2.462,2.304,70.933,0.060,0.050,0.046,0.332,0.665,532.909,0.000,0.067,0.002,0.014,0.012,train_batch,532.909,3181,0,0,0,0
2026-05-07 00:07:10,run_1778097755423,38,100,3800,v3,13,12,0,905.421,0.133,4.871,4.557,99.142,0.148,0.083,0.105,0.534,1.194,794.338,0.000,0.084,0.192,0.022,0.019,train_batch,794.338,4358,0,0,0,0
2026-05-07 00:07:37,run_1778097755423,39,25,3825,v3,40,40,0,2086.432,0.464,16.492,15.678,268.540,1.031,0.250,1.208,3.587,3.248,1775.671,0.000,0.180,0.002,0.042,0.041,train_batch,1775.671,11917,0,0,0,0
2026-05-07 00:08:13,run_1778097755423,39,50,3850,v3,28,27,0,1447.012,0.285,11.372,10.956,178.033,0.524,0.148,0.563,1.773,2.161,1240.822,0.000,0.125,0.193,0.030,0.028,train_batch,1240.822,8806,0,1,0,0
2026-05-07 00:08:41,run_1778097755423,39,75,3875,v3,6,5,0,411.836,0.057,1.899,1.545,44.362,0.036,0.026,0.021,0.190,0.476,363.203,0.000,0.002,0.002,0.006,0.011,train_batch,363.203,2239,0,0,0,0
2026-05-07 00:09:11,run_1778097755423,39,100,3900,v3,13,12,0,812.446,0.132,4.498,4.387,78.873,0.134,0.058,0.094,0.587,1.023,722.257,0.000,0.093,0.269,0.023,0.018,train_batch,722.257,4418,0,0,0,0
2026-05-07 00:09:40,run_1778097755423,40,25,3925,v3,32,32,0,1711.849,0.353,12.432,12.051,253.473,0.678,0.224,0.692,2.468,2.496,1426.758,0.000,0.154,0.002,0.032,0.037,train_batch,1426.758,9902,0,0,0,0
2026-05-07 00:10:06,run_1778097755423,40,50,3950,v3,11,10,0,628.483,0.098,4.179,4.150,82.391,0.102,0.057,0.061,0.469,0.847,535.843,0.000,0.062,0.197,0.013,0.015,train_batch,535.843,3856,0,0,0,0
2026-05-07 00:10:37,run_1778097755423,40,75,3975,v3,39,38,0,2073.420,0.440,11.639,11.200,269.777,0.951,0.246,1.049,3.358,3.105,1771.396,0.000,0.178,0.002,0.037,0.044,train_batch,1771.396,14957,0,3,0,0
2026-05-07 00:11:12,run_1778097755423,40,100,4000,v3,40,40,0,2132.086,0.469,16.984,16.032,296.510,1.066,0.266,1.159,3.934,3.205,1791.972,0.000,0.160,0.237,0.044,0.047,train_batch,1791.972,13673,0,3,0,0
2026-05-07 00:11:49,run_1778097755423,41,25,4025,v3,25,25,0,1450.598,0.243,7.607,7.291,171.461,0.446,0.134,0.359,1.414,1.835,1259.606,0.000,0.135,0.001,0.036,0.030,train_batch,1259.606,11223,0,0,0,0
2026-05-07 00:12:23,run_1778097755423,41,50,4050,v3,10,9,0,608.516,0.091,3.502,3.242,64.007,0.088,0.053,0.060,0.376,0.764,536.053,0.000,0.071,0.184,0.012,0.014,train_batch,536.053,3659,0,0,0,0
2026-05-07 00:12:57,run_1778097755423,41,75,4075,v3,10,9,0,614.254,0.093,4.365,3.969,71.211,0.094,0.067,0.063,0.410,0.801,533.088,0.000,0.068,0.002,0.010,0.015,train_batch,533.088,4069,0,0,0,0
2026-05-07 00:13:26,run_1778097755423,41,100,4100,v3,25,24,0,1449.071,0.265,9.259,8.922,177.294,0.454,0.144,0.401,1.563,2.330,1247.978,0.000,0.152,0.246,0.034,0.030,train_batch,1247.978,8974,0,0,0,0
2026-05-07 00:13:54,run_1778097755423,42,25,4125,v3,13,12,0,841.285,0.127,5.080,4.907,101.246,0.158,0.078,0.101,0.588,1.140,727.732,0.000,0.087,0.002,0.020,0.021,train_batch,727.732,4818,0,2,0,0
2026-05-07 00:14:23,run_1778097755423,42,50,4150,v3,9,8,0,625.130,0.083,3.609,3.356,68.762,0.081,0.044,0.046,0.322,0.688,547.921,0.000,0.069,0.120,0.018,0.012,train_batch,547.921,4128,0,0,0,0
2026-05-07 00:14:47,run_1778097755423,42,75,4175,v3,8,7,0,431.040,0.069,2.781,2.871,61.105,0.069,0.041,0.042,0.302,0.642,363.041,0.000,0.055,0.002,0.009,0.012,train_batch,363.041,2722,0,0,0,0
2026-05-07 00:15:13,run_1778097755423,42,100,4200,v3,8,7,0,425.582,0.087,2.272,2.009,56.292,0.056,0.039,0.040,0.247,0.571,363.669,0.000,0.043,0.238,0.010,0.010,train_batch,363.669,1782,0,0,0,0
2026-05-07 00:15:36,run_1778097755423,43,25,4225,v3,14,13,0,832.223,0.135,3.957,3.704,95.600,0.153,0.081,0.132,0.614,1.050,726.679,0.000,0.085,0.001,0.014,0.018,train_batch,726.679,3949,0,0,0,0
2026-05-07 00:16:06,run_1778097755423,43,50,4250,v3,11,10,0,617.868,0.099,3.112,2.827,67.112,0.105,0.049,0.072,0.389,0.821,542.952,0.000,0.059,0.244,0.013,0.013,train_batch,542.952,4095,0,0,0,0
2026-05-07 00:16:34,run_1778097755423,43,75,4275,v3,40,40,0,2180.709,0.469,15.367,15.242,297.251,1.031,0.285,1.194,4.135,3.119,1842.355,0.000,0.178,0.002,0.039,0.041,train_batch,1842.355,9839,0,4,0,0
2026-05-07 00:17:01,run_1778097755423,43,100,4300,v3,16,15,0,865.589,0.156,6.169,5.905,126.396,0.189,0.088,0.150,0.817,1.187,724.219,0.000,0.085,0.191,0.018,0.018,train_batch,724.219,4848,0,1,0,0
2026-05-07 00:17:34,run_1778097755423,44,25,4325,v3,20,19,0,1054.175,0.202,6.916,6.747,139.117,0.278,0.100,0.232,1.098,1.436,897.905,0.000,0.098,0.001,0.020,0.023,train_batch,897.905,6223,0,5,0,0
2026-05-07 00:18:05,run_1778097755423,44,50,4350,v3,40,41,0,2095.243,0.445,14.835,14.399,271.622,1.019,0.240,1.090,3.235,3.523,1784.429,0.000,0.144,0.181,0.042,0.039,train_batch,1784.429,15623,0,3,0,0
2026-05-07 00:18:35,run_1778097755423,44,75,4375,v3,9,8,0,616.008,0.078,2.413,2.332,64.082,0.064,0.045,0.045,0.302,0.631,545.920,0.000,0.067,0.002,0.016,0.012,train_batch,545.920,3740,0,4,0,0
2026-05-07 00:19:07,run_1778097755423,44,100,4400,v3,6,5,0,408.360,0.054,1.771,1.561,39.123,0.039,0.022,0.020,0.156,0.547,364.863,0.000,0.003,0.186,0.007,0.010,train_batch,364.863,1837,0,1,0,0
