timestamp,run_id,epoch,episode,total_episode_count,state_encoder_version,voxel_channels,has_global_vector,global_feature_count,total_actions,invalid_actions,invalid_pct,blocks_placed,acc_step_reward,final_eval_reward,total_reward,epsilon,stop_reason,max_floor,placed_floor_distribution,rejected_total,rejected_no_support,rejected_collision,rejected_bad_socket,rejected_out_of_bounds,pruned_types,dead_tiles,dead_rotations,rejected_rot_aim,rejected_proximity,encoder_time_ms,global_encoder_time_ms,global_has_nan,global_has_infinity,global_feat_cnt,global_feat_mean,global_feat_max,global_feat_nonzero
2026-05-06 12:47:44,run_1778060708817,2,30,130,v3,16,true,32,14,0,0.0,13,6.7080,-11.2844,-4.5764,0.95284,AGENT_STOP,1,F0:11|F1:2,7581,0,0,0,0,0,0,0,0,7581,8,0,false,false,32,0.2409,1.0000,17
2026-05-06 12:47:51,run_1778060708817,2,40,140,v3,16,true,32,10,0,0.0,9,4.7600,-6.8021,-2.0421,0.94928,AGENT_STOP,0,F0:9,5194,0,0,0,0,0,0,0,0,5194,9,0,false,false,32,0.2875,1.0000,15
2026-05-06 12:47:58,run_1778060708817,2,50,150,v3,16,true,32,7,0,0.0,6,2.5619,-7.3300,-4.7681,0.94573,AGENT_STOP,0,F0:6,3678,0,0,0,0,0,0,0,0,3678,2,0,false,false,32,0.2242,1.0000,13
2026-05-06 12:48:06,run_1778060708817,2,60,160,v3,16,true,32,7,0,0.0,6,2.2307,-8.3021,-6.0714,0.94220,AGENT_STOP,0,F0:6,3302,0,0,0,0,0,0,0,0,3302,6,0,false,false,32,0.2232,1.0000,14
2026-05-06 12:48:14,run_1778060708817,2,70,170,v3,16,true,32,10,0,0.0,9,4.1200,-8.1779,-4.0579,0.93868,AGENT_STOP,0,F0:9,5527,0,0,0,0,0,0,0,0,5527,5,0,false,false,32,0.2798,1.0000,15
2026-05-06 12:48:22,run_1778060708817,2,80,180,v3,16,true,32,23,0,0.0,22,16.0194,-17.3272,-1.3077,0.93517,AGENT_STOP,2,F0:15|F1:6|F2:1,10418,0,0,0,0,0,0,0,0,10418,18,0,false,false,32,0.3186,1.0000,18
2026-05-06 12:48:32,run_1778060708817,2,90,190,v3,16,true,32,11,0,0.0,10,4.9927,-7.3440,-2.3514,0.93167,AGENT_STOP,1,F0:8|F1:2,5796,0,0,0,0,0,0,0,0,5796,7,0,false,false,32,0.2488,1.0000,17
2026-05-06 12:48:40,run_1778060708817,2,100,200,v3,16,true,32,9,0,0.0,8,4.2400,-7.9166,-3.6766,0.92819,AGENT_STOP,0,F0:8,5241,0,0,0,0,0,0,0,0,5241,6,0,false,false,32,0.2839,1.0000,16
2026-05-06 12:48:48,run_1778060708817,3,10,210,v3,16,true,32,8,0,0.0,7,2.8300,-6.9153,-4.0853,0.92472,AGENT_STOP,0,F0:7,3459,0,0,0,0,0,0,0,0,3459,8,0,false,false,32,0.2173,1.0000,13
2026-05-06 12:48:55,run_1778060708817,3,20,220,v3,16,true,32,18,0,0.0,17,10.7560,-15.7423,-4.9863,0.92126,AGENT_STOP,1,F0:14|F1:3,8913,0,0,0,0,0,0,0,0,8913,15,0,false,false,32,0.3092,1.0000,18
2026-05-06 12:49:02,run_1778060708817,3,30,230,v3,16,true,32,14,2,14.3,11,3.5200,-10.5830,-7.0630,0.91782,AGENT_STOP,0,F0:11,7774,2,0,0,0,0,0,0,0,7772,13,0,false,false,32,0.2723,1.0000,16
2026-05-06 12:49:10,run_1778060708817,3,40,240,v3,16,true,32,6,0,0.0,5,2.1500,-10.1516,-8.0016,0.91439,AGENT_STOP,0,F0:5,3148,0,0,0,0,0,0,0,0,3148,4,0,false,false,32,0.2617,1.0000,14
2026-05-06 12:49:18,run_1778060708817,3,50,250,v3,16,true,32,10,0,0.0,9,3.8500,-13.3446,-9.4946,0.91097,AGENT_STOP,0,F0:9,5287,0,0,0,0,0,0,0,0,5287,9,0,false,false,32,0.2798,1.0000,15
2026-05-06 12:49:27,run_1778060708817,3,60,260,v3,16,true,32,15,0,0.0,14,8.1268,-8.2416,-0.1148,0.90757,AGENT_STOP,1,F0:11|F1:3,7071,0,0,0,0,0,0,0,0,7071,17,0,false,false,32,0.2918,1.0000,19
2026-05-06 12:49:35,run_1778060708817,3,70,270,v3,16,true,32,27,1,3.7,25,12.0186,-11.7525,0.2661,0.90418,AGENT_STOP,2,F0:16|F1:8|F2:1,12061,1,0,0,0,0,1,0,0,12059,26,0,false,false,32,0.2902,1.0000,18
2026-05-06 12:49:43,run_1778060708817,3,80,280,v3,16,true,32,10,0,0.0,9,3.4600,-12.1877,-8.7277,0.90080,AGENT_STOP,0,F0:9,4936,0,0,0,0,0,0,0,0,4936,25,0,false,false,32,0.2546,1.0000,15
2026-05-06 12:49:52,run_1778060708817,3,90,290,v3,16,true,32,17,0,0.0,16,9.7800,-11.3418,-1.5618,0.89743,AGENT_STOP,1,F0:10|F1:6,9204,0,0,0,0,0,0,0,0,9204,19,0,false,false,32,0.2928,1.0000,18
2026-05-06 12:50:02,run_1778060708817,3,100,300,v3,16,true,32,8,0,0.0,7,2.8000,-8.9221,-6.1221,0.89408,AGENT_STOP,0,F0:7,3783,0,0,0,0,0,0,0,0,3783,8,0,false,false,32,0.2654,1.0000,14
2026-05-06 12:50:10,run_1778060708817,4,10,310,v3,16,true,32,8,0,0.0,8,3.1100,-7.6143,-4.5043,0.89073,AGENT_STOP,0,F0:8,3582,0,0,0,0,0,1,0,0,3581,8,0,false,false,32,0.2324,1.0000,14
2026-05-06 12:50:19,run_1778060708817,4,20,320,v3,16,true,32,6,0,0.0,5,1.4800,-10.1516,-8.6716,0.88740,AGENT_STOP,0,F0:5,3614,0,0,0,0,0,0,0,0,3614,5,0,false,false,32,0.2178,1.0000,14
2026-05-06 12:50:29,run_1778060708817,4,30,330,v3,16,true,32,37,2,5.4,35,24.5420,-10.9435,13.5985,0.88409,AGENT_STOP,1,F0:28|F1:7,18523,2,0,0,0,0,0,0,0,18521,34,0,false,false,32,0.2893,1.0000,20
2026-05-06 12:50:38,run_1778060708817,4,40,340,v3,16,true,32,18,0,0.0,17,10.2988,-12.3733,-2.0745,0.88078,AGENT_STOP,2,F0:13|F1:3|F2:1,7828,0,0,0,0,0,0,0,0,7828,21,0,false,false,32,0.3115,1.0000,19
2026-05-06 12:50:47,run_1778060708817,4,50,350,v3,16,true,32,8,0,0.0,7,3.2220,-8.3268,-5.1048,0.87749,AGENT_STOP,1,F0:6|F1:1,3664,0,0,0,0,0,0,0,0,3664,5,0,false,false,32,0.2922,1.0000,18
2026-05-06 12:50:57,run_1778060708817,4,60,360,v3,16,true,32,28,0,0.0,27,20.7720,-16.5342,4.2378,0.87421,AGENT_STOP,1,F0:23|F1:4,14114,0,0,0,0,0,0,0,0,14114,19,0,false,false,32,0.3216,1.0000,19
2026-05-06 12:51:05,run_1778060708817,4,70,370,v3,16,true,32,11,0,0.0,10,4.9820,-9.5402,-4.5582,0.87094,AGENT_STOP,1,F0:9|F1:1,5508,0,0,0,0,0,0,0,0,5508,13,0,false,false,32,0.2982,1.0000,18
2026-05-06 12:51:16,run_1778060708817,4,80,380,v3,16,true,32,11,0,0.0,10,5.1700,-7.0601,-1.8901,0.86769,AGENT_STOP,0,F0:10,5742,0,0,0,0,0,0,0,0,5742,8,0,false,false,32,0.2816,1.0000,15
2026-05-06 12:51:27,run_1778060708817,4,90,390,v3,16,true,32,29,0,0.0,28,23.1152,-18.0897,5.0255,0.86445,AGENT_STOP,2,F0:18|F1:6|F2:4,15465,0,0,0,0,0,0,0,0,15465,26,0,false,false,32,0.3250,1.0000,19
2026-05-06 12:51:41,run_1778060708817,4,100,400,v3,16,true,32,21,0,0.0,20,13.3776,-19.9829,-6.6053,0.86121,AGENT_STOP,1,F0:15|F1:5,10971,0,0,0,0,0,0,0,0,10971,22,0,false,false,32,0.3172,1.0000,19
2026-05-06 12:51:48,run_1778060708817,5,10,410,v3,16,true,32,7,0,0.0,6,2.1119,-8.3541,-6.2422,0.85800,AGENT_STOP,0,F0:6,3831,0,0,0,0,0,0,0,0,3831,4,0,false,false,32,0.2046,1.0000,13
2026-05-06 12:52:00,run_1778060708817,5,20,420,v3,16,true,32,6,0,0.0,5,1.9100,-10.1516,-8.2416,0.85479,AGENT_STOP,0,F0:5,3219,0,0,0,0,0,0,0,0,3219,4,0,false,false,32,0.2544,1.0000,15
2026-05-06 12:52:08,run_1778060708817,5,30,430,v3,16,true,32,16,0,0.0,15,8.5398,-8.8162,-0.2764,0.85159,AGENT_STOP,2,F0:7|F1:6|F2:2,7573,0,0,0,0,0,0,0,0,7573,9,0,false,false,32,0.2215,1.0000,18
2026-05-06 12:52:17,run_1778060708817,5,40,440,v3,16,true,32,8,0,0.0,7,2.7620,-9.7813,-7.0193,0.84841,AGENT_STOP,1,F0:6|F1:1,3734,0,0,0,0,0,0,0,0,3734,3,0,false,false,32,0.2301,1.0000,15
2026-05-06 12:52:28,run_1778060708817,5,50,450,v3,16,true,32,11,0,0.0,10,4.6900,-15.1187,-10.4287,0.84524,AGENT_STOP,0,F0:10,5031,0,0,0,0,0,0,0,0,5031,11,0,false,false,32,0.2724,1.0000,15
2026-05-06 12:52:37,run_1778060708817,5,60,460,v3,16,true,32,10,0,0.0,9,4.0520,-6.5112,-2.4592,0.84208,MASK_EMPTY,1,F0:8|F1:1,5981,0,0,0,0,0,1,0,0,5980,10,0,false,false,32,0.3192,1.0000,19
2026-05-06 12:52:45,run_1778060708817,5,70,470,v3,16,true,32,18,0,0.0,17,10.1260,-15.3352,-5.2092,0.83893,AGENT_STOP,1,F0:14|F1:3,9215,0,0,0,0,0,0,0,0,9215,13,0,false,false,32,0.3104,1.0000,19
2026-05-06 12:52:56,run_1778060708817,5,80,480,v3,16,true,32,23,0,0.0,22,15.0948,-24.4771,-9.3823,0.83580,AGENT_STOP,2,F0:15|F1:6|F2:1,10344,0,0,0,0,0,0,0,0,10344,20,0,false,false,32,0.2869,1.0000,20
2026-05-06 12:53:06,run_1778060708817,5,90,490,v3,16,true,32,14,0,0.0,14,6.3220,-14.3078,-7.9858,0.83267,AGENT_STOP,1,F0:13|F1:1,7419,0,0,0,0,0,0,0,0,7419,13,0,false,false,32,0.2973,1.0000,19
2026-05-06 12:53:15,run_1778060708817,5,100,500,v3,16,true,32,14,0,0.0,13,7.6440,-9.1786,-1.5346,0.82956,AGENT_STOP,1,F0:11|F1:2,7035,0,0,0,0,0,0,0,0,7035,11,0,false,false,32,0.3231,1.0000,19
2026-05-06 12:53:24,run_1778060708817,6,10,510,v3,16,true,32,14,0,0.0,13,5.8708,-15.2864,-9.4156,0.82646,AGENT_STOP,1,F0:11|F1:2,6366,0,0,0,0,0,0,0,0,6366,14,0,false,false,32,0.2908,1.0000,18
2026-05-06 12:53:32,run_1778060708817,6,20,520,v3,16,true,32,14,0,0.0,13,6.2720,-11.9787,-5.7067,0.82337,AGENT_STOP,1,F0:12|F1:1,7288,0,0,0,0,0,0,0,0,7288,10,0,false,false,32,0.3035,1.0000,19
2026-05-06 12:53:43,run_1778060708817,6,30,530,v3,16,true,32,33,0,0.0,32,26.5232,-11.9409,14.5823,0.82029,AGENT_STOP,2,F0:21|F1:9|F2:2,17318,0,0,0,0,0,0,0,0,17318,25,0,false,false,32,0.3148,1.0000,19
2026-05-06 12:53:54,run_1778060708817,6,40,540,v3,16,true,32,17,0,0.0,16,9.4020,-19.7205,-10.3185,0.81723,AGENT_STOP,1,F0:12|F1:4,9525,0,0,0,0,0,0,0,0,9525,22,0,false,false,32,0.3196,1.0000,19
2026-05-06 12:54:05,run_1778060708817,6,50,550,v3,16,true,32,9,0,0.0,8,4.0000,-7.3476,-3.3476,0.81417,AGENT_STOP,0,F0:8,5128,0,0,0,0,0,0,0,0,5128,6,0,false,false,32,0.2656,1.0000,15
2026-05-06 12:54:14,run_1778060708817,6,60,560,v3,16,true,32,18,0,0.0,17,10.5020,-15.6919,-5.1899,0.81113,AGENT_STOP,1,F0:16|F1:1,9474,0,0,0,0,0,0,0,0,9474,17,0,false,false,32,0.3157,1.0000,18
2026-05-06 12:54:21,run_1778060708817,6,70,570,v3,16,true,32,17,0,0.0,16,8.4700,-25.3477,-16.8777,0.80810,AGENT_STOP,0,F0:16,9229,0,0,0,0,0,0,0,0,9229,14,0,false,false,32,0.2757,1.0000,15
2026-05-06 12:54:33,run_1778060708817,6,80,580,v3,16,true,32,55,0,0.0,57,67.1467,-19.4870,47.6597,0.80508,MAX_STEPS,2,F0:42|F1:9|F2:6,26617,0,0,0,0,0,1,0,0,26616,54,0,false,false,32,0.3167,1.0000,19
2026-05-06 12:54:40,run_1778060708817,6,90,590,v3,16,true,32,12,0,0.0,11,4.6900,-13.1854,-8.4954,0.80207,AGENT_STOP,0,F0:11,5868,0,0,0,0,0,0,0,0,5868,18,0,false,false,32,0.2662,1.0000,16
2026-05-06 12:54:47,run_1778060708817,6,100,600,v3,16,true,32,6,0,0.0,5,2.2320,-10.1516,-7.9196,0.79907,AGENT_STOP,1,F0:4|F1:1,3682,0,0,0,0,0,0,0,0,3682,6,0,false,false,32,0.2856,1.0000,18
2026-05-06 12:54:57,run_1778060708817,7,10,610,v3,16,true,32,15,0,0.0,14,6.1220,-18.5718,-12.4498,0.79608,AGENT_STOP,1,F0:13|F1:1,6785,0,0,0,0,0,0,0,0,6785,13,0,false,false,32,0.2903,1.0000,19
2026-05-06 12:55:07,run_1778060708817,7,20,620,v3,16,true,32,10,0,0.0,9,4.5940,-6.6467,-2.0527,0.79311,AGENT_STOP,1,F0:7|F1:2,5505,0,0,0,0,0,1,0,0,5504,7,0,false,false,32,0.3175,1.0000,19
2026-05-06 12:55:21,run_1778060708817,7,30,630,v3,16,true,32,27,0,0.0,26,19.8920,-27.3481,-7.4561,0.79014,AGENT_STOP,1,F0:19|F1:7,11037,0,0,0,0,0,0,0,0,11037,19,0,false,false,32,0.2931,1.0000,18
2026-05-06 12:55:33,run_1778060708817,7,40,640,v3,16,true,32,55,0,0.0,54,63.0654,-11.0402,52.0252,0.78719,AGENT_STOP,2,F0:40|F1:13|F2:1,24166,0,0,0,0,0,0,0,0,24166,60,0,false,false,32,0.3098,1.0000,20
2026-05-06 12:55:41,run_1778060708817,7,50,650,v3,16,true,32,6,0,0.0,5,1.2000,-10.1516,-8.9516,0.78425,AGENT_STOP,0,F0:5,3343,0,0,0,0,0,0,0,0,3343,2,0,false,false,32,0.1837,1.0000,12
2026-05-06 12:55:54,run_1778060708817,7,60,660,v3,16,true,32,51,0,0.0,51,56.5378,-17.7312,38.8066,0.78132,AGENT_STOP,3,F0:35|F1:12|F2:2|F3:2,24636,0,0,0,0,0,0,0,0,24636,53,0,false,false,32,0.3328,1.0000,20
2026-05-06 12:56:02,run_1778060708817,7,70,670,v3,16,true,32,11,0,0.0,10,4.4200,-10.2398,-5.8198,0.77840,AGENT_STOP,0,F0:10,5577,0,0,0,0,0,0,0,0,5577,5,0,false,false,32,0.2832,1.0000,16
2026-05-06 12:56:09,run_1778060708817,7,80,680,v3,16,true,32,11,0,0.0,10,5.2300,-6.5582,-1.3282,0.77549,AGENT_STOP,0,F0:10,5605,0,0,0,0,0,1,0,0,5604,9,0,false,false,32,0.2887,1.0000,16
2026-05-06 12:56:19,run_1778060708817,7,90,690,v3,16,true,32,14,0,0.0,13,6.5420,-12.7157,-6.1737,0.77259,AGENT_STOP,1,F0:12|F1:1,7438,0,0,0,0,0,0,0,0,7438,11,0,false,false,32,0.3036,1.0000,19
2026-05-06 12:56:30,run_1778060708817,7,100,700,v3,16,true,32,33,0,0.0,32,25.0848,-15.9978,9.0870,0.76970,AGENT_STOP,1,F0:24|F1:8,17609,0,0,0,0,0,0,0,0,17609,30,0,false,false,32,0.3006,1.0000,19
2026-05-06 12:56:41,run_1778060708817,8,10,710,v3,16,true,32,27,0,0.0,27,20.5634,-7.9743,12.5891,0.76682,AGENT_STOP,2,F0:16|F1:10|F2:1,13134,0,0,0,0,0,0,0,0,13134,25,0,false,false,32,0.2887,1.0000,20
2026-05-06 12:56:51,run_1778060708817,8,20,720,v3,16,true,32,47,0,0.0,48,51.9229,-11.0279,40.8950,0.76396,AGENT_STOP,3,F0:21|F1:9|F2:12|F3:6,24860,0,0,0,0,0,0,0,0,24860,43,0,false,false,32,0.3169,1.0000,20
2026-05-06 12:57:01,run_1778060708817,8,30,730,v3,16,true,32,9,0,0.0,8,4.6300,-5.6522,-1.0222,0.76110,AGENT_STOP,0,F0:8,4968,0,0,0,0,0,0,0,0,4968,6,0,false,false,32,0.2656,1.0000,15
2026-05-06 12:57:12,run_1778060708817,8,40,740,v3,16,true,32,13,0,0.0,12,6.6760,-6.0912,0.5848,0.75826,AGENT_STOP,1,F0:8|F1:4,7499,0,0,0,0,0,0,0,0,7499,9,0,false,false,32,0.2988,1.0000,18
2026-05-06 12:57:22,run_1778060708817,8,50,750,v3,16,true,32,32,0,0.0,32,25.5942,-10.9627,14.6315,0.75542,AGENT_STOP,2,F0:22|F1:5|F2:5,14965,0,0,0,0,0,0,0,0,14965,26,0,false,false,32,0.2869,1.0000,19
2026-05-06 12:57:30,run_1778060708817,8,60,760,v3,16,true,32,14,0,0.0,13,7.2104,-7.2426,-0.0322,0.75260,AGENT_STOP,1,F0:9|F1:4,7148,0,0,0,0,0,0,0,0,7148,10,0,false,false,32,0.2755,1.0000,19
2026-05-06 12:57:42,run_1778060708817,8,70,770,v3,16,true,32,6,0,0.0,5,1.9100,-10.1516,-8.2416,0.74979,AGENT_STOP,0,F0:5,3375,0,0,0,0,0,0,0,0,3375,3,0,false,false,32,0.2617,1.0000,15
2026-05-06 12:57:52,run_1778060708817,8,80,780,v3,16,true,32,25,0,0.0,25,18.1680,-11.8574,6.3106,0.74699,AGENT_STOP,1,F0:15|F1:10,13910,0,0,0,0,0,0,0,0,13910,19,0,false,false,32,0.3067,1.0000,20
2026-05-06 12:58:01,run_1778060708817,8,90,790,v3,16,true,32,10,0,0.0,9,4.6320,-7.3316,-2.6996,0.74419,AGENT_STOP,1,F0:8|F1:1,5985,0,0,0,0,0,0,0,0,5985,9,0,false,false,32,0.2994,1.0000,18
2026-05-06 12:58:09,run_1778060708817,8,100,800,v3,16,true,32,12,0,0.0,11,6.0100,-8.4831,-2.4731,0.74141,AGENT_STOP,1,F0:8|F1:3,6048,0,0,0,0,0,0,0,0,6048,9,0,false,false,32,0.2795,1.0000,18
2026-05-06 12:58:21,run_1778060708817,9,10,810,v3,16,true,32,8,0,0.0,7,2.5500,-8.0613,-5.5113,0.73864,AGENT_STOP,0,F0:7,3860,0,0,0,0,0,0,0,0,3860,8,0,false,false,32,0.2029,1.0000,12
2026-05-06 12:58:28,run_1778060708817,9,20,820,v3,16,true,32,20,0,0.0,19,13.5108,-8.0569,5.4539,0.73588,AGENT_STOP,1,F0:12|F1:7,9640,0,0,0,0,0,0,0,0,9640,17,0,false,false,32,0.3054,1.0000,18
2026-05-06 12:58:37,run_1778060708817,9,30,830,v3,16,true,32,16,0,0.0,15,8.6260,-11.5175,-2.8915,0.73313,AGENT_STOP,1,F0:12|F1:3,7653,0,0,0,0,0,0,0,0,7653,12,0,false,false,32,0.2993,1.0000,18
2026-05-06 12:58:43,run_1778060708817,9,40,840,v3,16,true,32,23,0,0.0,23,14.3680,-26.3053,-11.9373,0.73039,AGENT_STOP,1,F0:21|F1:2,11530,0,0,0,0,0,0,0,0,11530,22,0,false,false,32,0.3200,1.0000,19
2026-05-06 12:58:57,run_1778060708817,9,50,850,v3,16,true,32,44,0,0.0,44,43.7298,-17.8205,25.9093,0.72766,AGENT_STOP,2,F0:26|F1:6|F2:12,21379,0,0,0,0,0,0,0,0,21379,48,0,false,false,32,0.2999,1.0000,20
2026-05-06 12:59:07,run_1778060708817,9,60,860,v3,16,true,32,8,0,0.0,7,3.6720,-5.8559,-2.1839,0.72494,AGENT_STOP,1,F0:6|F1:1,3722,0,0,0,0,0,0,0,0,3722,9,0,false,false,32,0.3011,1.0000,18
2026-05-06 12:59:17,run_1778060708817,9,70,870,v3,16,true,32,20,0,0.0,19,11.0888,-17.3546,-6.2658,0.72223,AGENT_STOP,1,F0:15|F1:4,9875,0,0,0,0,0,0,0,0,9875,17,0,false,false,32,0.2943,1.0000,18
2026-05-06 12:59:26,run_1778060708817,9,80,880,v3,16,true,32,8,0,0.0,7,2.6219,-11.8219,-9.2000,0.71953,AGENT_STOP,0,F0:7,3590,0,0,0,0,0,0,0,0,3590,7,0,false,false,32,0.2173,1.0000,13
2026-05-06 12:59:38,run_1778060708817,9,90,890,v3,16,true,32,29,1,3.4,28,15.0820,-21.2614,-6.1794,0.71684,AGENT_STOP,1,F0:22|F1:6,14129,1,0,0,0,0,0,0,0,14128,25,0,false,false,32,0.2923,1.0000,20
2026-05-06 12:59:46,run_1778060708817,9,100,900,v3,16,true,32,12,0,0.0,11,4.8227,-11.2697,-6.4470,0.71416,AGENT_STOP,1,F0:10|F1:1,5198,0,0,0,0,0,0,0,0,5198,8,0,false,false,32,0.2358,1.0000,17
2026-05-06 12:59:56,run_1778060708817,10,10,910,v3,16,true,32,6,0,0.0,5,2.7500,-10.1516,-7.4016,0.71149,AGENT_STOP,0,F0:5,3170,0,0,0,0,0,0,0,0,3170,6,0,false,false,32,0.2803,1.0000,15
2026-05-06 13:00:08,run_1778060708817,10,20,920,v3,16,true,32,16,0,0.0,15,8.3180,-10.0958,-1.7778,0.70883,AGENT_STOP,1,F0:13|F1:2,5346,0,0,0,0,0,0,0,0,5346,14,0,false,false,32,0.2867,1.0000,19
2026-05-06 13:00:18,run_1778060708817,10,30,930,v3,16,true,32,8,0,0.0,7,3.1400,-7.0507,-3.9107,0.70618,AGENT_STOP,0,F0:7,3481,0,0,0,0,0,0,0,0,3481,7,0,false,false,32,0.2883,1.0000,16
2026-05-06 13:00:27,run_1778060708817,10,40,940,v3,16,true,32,19,0,0.0,18,10.1800,-13.1711,-2.9911,0.70354,AGENT_STOP,0,F0:18,8310,0,0,0,0,0,0,0,0,8310,16,0,false,false,32,0.2748,1.0000,16
2026-05-06 13:00:39,run_1778060708817,10,50,950,v3,16,true,32,7,0,0.0,6,2.7200,-6.9141,-4.1941,0.70091,AGENT_STOP,0,F0:6,2959,0,0,0,0,0,1,0,0,2958,6,0,false,false,32,0.2671,1.0000,15
2026-05-06 13:00:52,run_1778060708817,10,60,960,v3,16,true,32,9,0,0.0,8,3.8520,-7.8234,-3.9714,0.69830,AGENT_STOP,1,F0:7|F1:1,4774,0,0,0,0,0,0,0,0,4774,5,0,false,false,32,0.2942,1.0000,18
2026-05-06 13:01:00,run_1778060708817,10,70,970,v3,16,true,32,23,0,0.0,22,15.0280,-13.7886,1.2394,0.69569,AGENT_STOP,1,F0:17|F1:5,10757,0,0,0,0,0,0,0,0,10757,60,0,false,false,32,0.2926,1.0000,19
2026-05-06 13:01:19,run_1778060708817,10,80,980,v3,16,true,32,31,0,0.0,30,24.7152,-9.1117,15.6035,0.69308,AGENT_STOP,2,F0:18|F1:9|F2:3,15922,0,0,0,0,0,0,0,0,15922,43,0,false,false,32,0.3074,1.0000,20
2026-05-06 13:01:32,run_1778060708817,10,90,990,v3,16,true,32,17,0,0.0,16,11.5140,-5.3067,6.2073,0.69049,AGENT_STOP,1,F0:14|F1:2,9697,0,0,0,0,0,2,0,0,9695,22,0,false,false,32,0.3312,1.0000,19
2026-05-06 13:01:45,run_1778060708817,10,100,1000,v3,16,true,32,7,0,0.0,6,1.9600,-10.5378,-8.5778,0.68791,AGENT_STOP,0,F0:6,3697,0,0,0,0,0,0,0,0,3697,7,0,false,false,32,0.2671,1.0000,15
2026-05-06 13:01:56,run_1778060708817,11,10,1010,v3,16,true,32,19,0,0.0,18,10.6100,-11.4099,-0.7999,0.68534,AGENT_STOP,1,F0:15|F1:3,9672,0,0,0,0,0,4,0,0,9668,23,0,false,false,32,0.3063,1.0000,19
2026-05-06 13:02:06,run_1778060708817,11,20,1020,v3,16,true,32,15,0,0.0,14,8.5368,-7.6803,0.8565,0.68278,AGENT_STOP,2,F0:11|F1:2|F2:1,7505,0,0,0,0,0,0,0,0,7505,16,0,false,false,32,0.3130,1.0000,18
2026-05-06 13:02:14,run_1778060708817,11,30,1030,v3,16,true,32,11,0,0.0,10,5.2600,-8.3744,-3.1144,0.68023,AGENT_STOP,1,F0:7|F1:3,5508,0,0,0,0,0,0,0,0,5508,12,0,false,false,32,0.2957,1.0000,19
2026-05-06 13:02:25,run_1778060708817,11,40,1040,v3,16,true,32,11,0,0.0,11,5.8740,-7.4120,-1.5380,0.67769,AGENT_STOP,1,F0:9|F1:2,5938,0,0,0,0,0,0,0,0,5938,5,0,false,false,32,0.3303,1.0000,18
2026-05-06 13:02:34,run_1778060708817,11,50,1050,v3,16,true,32,6,0,0.0,5,1.9100,-10.1516,-8.2416,0.67515,AGENT_STOP,0,F0:5,3583,0,0,0,0,0,0,0,0,3583,5,0,false,false,32,0.2617,1.0000,15
2026-05-06 13:02:45,run_1778060708817,11,60,1060,v3,16,true,32,50,0,0.0,49,55.9401,-7.5816,48.3585,0.67263,AGENT_STOP,3,F0:24|F1:10|F2:11|F3:4,25316,0,0,0,0,0,0,0,0,25316,42,0,false,false,32,0.3111,1.0000,20
2026-05-06 13:02:55,run_1778060708817,11,70,1070,v3,16,true,32,7,0,0.0,6,2.5620,-10.4360,-7.8740,0.67012,AGENT_STOP,1,F0:5|F1:1,3323,0,0,0,0,0,0,0,0,3323,2,0,false,false,32,0.2827,1.0000,18
2026-05-06 13:03:05,run_1778060708817,11,80,1080,v3,16,true,32,9,0,0.0,8,3.7620,-10.6766,-6.9146,0.66761,AGENT_STOP,1,F0:7|F1:1,5314,0,0,0,0,0,0,0,0,5314,8,0,false,false,32,0.3018,1.0000,18
2026-05-06 13:03:17,run_1778060708817,11,90,1090,v3,16,true,32,15,0,0.0,14,8.5900,-11.6004,-3.0104,0.66512,AGENT_STOP,0,F0:14,7361,0,0,0,0,0,0,0,0,7361,15,0,false,false,32,0.3054,1.0000,16
2026-05-06 13:03:24,run_1778060708817,11,100,1100,v3,16,true,32,6,0,0.0,5,1.8400,-10.1516,-8.3116,0.66263,AGENT_STOP,0,F0:5,3385,0,0,0,0,0,0,0,0,3385,5,0,false,false,32,0.1992,1.0000,13
2026-05-06 13:03:33,run_1778060708817,12,10,1110,v3,16,true,32,10,0,0.0,9,4.0220,-9.0653,-5.0433,0.66015,AGENT_STOP,1,F0:8|F1:1,5106,0,0,0,0,0,0,0,0,5106,10,0,false,false,32,0.2927,1.0000,19
2026-05-06 13:03:45,run_1778060708817,12,20,1120,v3,16,true,32,25,0,0.0,24,17.3474,-9.0930,8.2545,0.65769,AGENT_STOP,2,F0:18|F1:4|F2:2,11900,0,0,0,0,0,0,0,0,11900,24,0,false,false,32,0.3007,1.0000,19
2026-05-06 13:03:54,run_1778060708817,12,30,1130,v3,16,true,32,21,0,0.0,20,12.5480,-12.1217,0.4263,0.65523,AGENT_STOP,1,F0:16|F1:4,9478,0,0,0,0,0,0,0,0,9478,21,0,false,false,32,0.3015,1.0000,19
2026-05-06 13:04:08,run_1778060708817,12,40,1140,v3,16,true,32,7,0,0.0,6,2.1400,-10.1162,-7.9762,0.65278,AGENT_STOP,0,F0:6,3260,0,0,0,0,0,0,0,0,3260,7,0,false,false,32,0.2558,1.0000,14
2026-05-06 13:04:25,run_1778060708817,12,50,1150,v3,16,true,32,52,0,0.0,52,55.8139,-21.6191,34.1948,0.65034,AGENT_STOP,2,F0:35|F1:16|F2:1,23695,0,0,0,0,0,0,0,0,23695,51,0,false,false,32,0.3143,1.0000,20
